48.947738647461,17.662355422974,48.947841644287,17.662321090698,11.723943227088m
48.948169708252,17.662239074707,48.948318481445,17.662229537964,16.557477295779m
48.948596954346,17.662425994873,48.948657989502,17.662431716919,6.7996510356206m
48.949005126953,17.662687301636,48.949111938477,17.662727355957,12.231769189286m
48.94945526123,17.662818908691,48.949573516846,17.662805557251,13.18552047635m
48.949855804443,17.662645339966,48.94994354248,17.662624359131,9.8755934800612m
48.950294494629,17.662376403809,48.950359344482,17.6623878479,7.2592371208161m
48.95068359375,17.662225723267,48.950820922852,17.662220001221,15.276014920579m
48.951198577881,17.662044525146,48.951309204102,17.662059783936,12.351434315262m
48.951599121094,17.661859512329,48.951663970947,17.66185760498,7.2123196178248m
48.95193862915,17.661476135254,48.952030181885,17.661317825317,15.403504257392m
48.952220916748,17.660806655884,48.952220916748,17.660842895508,2.6462315234839m
48.9524269104,17.660333633423,48.952545166016,17.660120010376,20.401679801007m
48.952823638916,17.65991973877,48.952884674072,17.659832000732,9.33300461339m
48.953220367432,17.659673690796,48.953262329102,17.659677505493,4.6742316623031m
48.953624725342,17.659429550171,48.953681945801,17.659473419189,7.1234644654546m
48.954013824463,17.659204483032,48.954082489014,17.659191131592,7.6971374266748m
48.954425811768,17.658916473389,48.954502105713,17.658922195435,8.4937817988593m
48.954860687256,17.658658981323,48.95491027832,17.658687591553,5.8967130567192m
48.955280303955,17.65851020813,48.955333709717,17.658504486084,5.9531287997643m
48.955741882324,17.658304214478,48.955772399902,17.658340454102,4.3031048352049m
48.956157684326,17.658107757568,48.956188201904,17.65814781189,4.4797498094207m
48.956573486328,17.657917022705,48.956630706787,17.657917022705,6.3626247393356m
48.956977844238,17.657629013062,48.957027435303,17.657598495483,5.9474419249431m
48.95735168457,17.657203674316,48.957389831543,17.657180786133,4.5590703438359m
48.957706451416,17.656776428223,48.957717895508,17.656787872314,1.5223272935129m
48.958065032959,17.656326293945,48.958084106445,17.656320571899,2.1616308709677m
48.958354949951,17.655914306641,48.958415985107,17.655872344971,7.4462594021224m
48.958728790283,17.655420303345,48.958744049072,17.655424118042,1.7194071284697m
48.959106445312,17.655027389526,48.959102630615,17.655048370361,1.5894618317532m
48.959560394287,17.654779434204,48.959575653076,17.654804229736,2.4811334380826m
48.959953308105,17.654623031616,48.959995269775,17.654642105103,4.8692929209493m
48.960357666016,17.654458999634,48.960422515869,17.654445648193,7.276560201722m
48.96081161499,17.65406036377,48.960815429688,17.65407371521,1.0630524266383m
48.96114730835,17.653648376465,48.961196899414,17.653612136841,6.1161470604173m
48.961486816406,17.653238296509,48.961486816406,17.653249740601,0.83549684757449m
48.961841583252,17.652854919434,48.961906433105,17.65281867981,7.6810147599802m
48.96223449707,17.652633666992,48.962257385254,17.652627944946,2.5791059313026m
48.962718963623,17.652397155762,48.962726593018,17.652400970459,0.89289164182117m
48.963104248047,17.652215957642,48.963191986084,17.652181625366,10.072839336857m
48.963577270508,17.651996612549,48.963645935059,17.65195274353,8.2796235967775m
48.963935852051,17.651832580566,48.963977813721,17.651792526245,5.5064671856026m
48.964363098145,17.651615142822,48.964405059814,17.651584625244,5.1705148815615m
48.964794158936,17.651412963867,48.964916229248,17.65135383606,14.24339407628m
48.965217590332,17.651212692261,48.965301513672,17.651180267334,9.6273776161701m
48.965663909912,17.650997161865,48.965732574463,17.650964736938,7.9936471427632m
48.966106414795,17.650857925415,48.966110229492,17.65097618103,8.6430822446491m
48.966152191162,17.651544570923,48.966190338135,17.651685714722,11.142459980823m
48.966217041016,17.652181625366,48.96626663208,17.652307510376,10.717078591453m
48.966297149658,17.652891159058,48.966358184814,17.653024673462,11.876668124817m
48.966369628906,17.65348815918,48.966419219971,17.653629302979,11.686241865055m
48.966453552246,17.654272079468,48.966487884521,17.654329299927,5.658777647836m
48.9665184021,17.654884338379,48.96656036377,17.655006408691,10.058722932333m
48.966514587402,17.655633926392,48.966556549072,17.655668258667,5.2964211714637m
48.966407775879,17.656288146973,48.966442108154,17.656307220459,4.0635619021567m
48.96618270874,17.656776428223,48.966144561768,17.656915664673,11.01383631175m
48.965915679932,17.657285690308,48.96586227417,17.657451629639,13.490935367114m
48.96561050415,17.65788269043,48.965614318848,17.65793800354,4.0601190320734m
48.965435028076,17.658491134644,48.965446472168,17.658611297607,8.8638411007336m
48.965366363525,17.659130096436,48.965366363525,17.659246444702,8.4935571929773m
48.965362548828,17.659799575806,48.965385437012,17.659969329834,12.650882339009m
48.965431213379,17.660486221313,48.96545791626,17.66060256958,8.997587671643m
48.965507507324,17.66118812561,48.965530395508,17.661264419556,6.1234735604739m
48.965587615967,17.661876678467,48.965595245361,17.661920547485,3.312935172637m
48.965660095215,17.66254234314,48.965686798096,17.662647247314,8.2135532977205m
48.965732574463,17.663158416748,48.965751647949,17.663290023804,9.8387056432932m
48.965816497803,17.663883209229,48.965843200684,17.663997650146,8.8662076124104m
48.96586227417,17.664516448975,48.96590423584,17.664642333984,10.306338637094m
48.965888977051,17.665225982666,48.965942382812,17.665357589722,11.294536790324m
48.965934753418,17.665927886963,48.965972900391,17.665983200073,5.8563521467258m
48.966003417969,17.666551589966,48.966064453125,17.666704177856,13.043645411062m
48.966114044189,17.667245864868,48.966167449951,17.667301177979,7.1811894668872m
48.966243743896,17.667867660522,48.966312408447,17.667974472046,10.91293602334m
48.966365814209,17.668579101562,48.966419219971,17.668682098389,9.5810498377679m
48.966377258301,17.669193267822,48.966419219971,17.669298171997,8.9674584429582m
48.966339111328,17.669900894165,48.966361999512,17.670034408569,10.073320557212m
